,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,negMarketValue,dealAmount,turnoverRate,accumAdjFactor,turnoverValue,marketValue,isOpen,vwap
702,600519.XSHG,600519,贵州茅台,XSHG,2012-11-23,145.094,217.29,143.578,148.907,143.572,148.393,3611201,230714741400,8789.0,0.0029,0.6677445769,655947650,230714741400,1,146.762
703,600519.XSHG,600519,贵州茅台,XSHG,2012-11-26,148.393,222.23,147.845,148.106,143.899,144.934,2656525,225336969000,6891.0,0.0021,0.6677445769,478884320,225336969000,1,145.651
704,600519.XSHG,600519,贵州茅台,XSHG,2012-11-27,144.934,217.05,144.934,147.632,144.353,146.744,2475521,228150436800,6688.0,0.002,0.6677445769,447807808,228150436800,1,146.157
705,600519.XSHG,600519,贵州茅台,XSHG,2012-11-28,146.744,219.76,146.403,146.403,144.901,145.829,1817067,226728130200,5409.0,0.0014,0.6677445769,328018464,226728130200,1,145.856
706,600519.XSHG,600519,贵州茅台,XSHG,2012-11-29,145.829,218.39,145.835,146.984,145.662,146.423,1896765,227652110400,5315.0,0.0015,0.6677445769,343521792,227652110400,1,146.331
707,600519.XSHG,600519,贵州茅台,XSHG,2012-11-30,146.423,219.28,146.37,146.37,142.37,144.24,2585936,224257261800,5978.0,0.0021,0.6677445769,459310336,224257261800,1,143.511
708,600519.XSHG,600519,贵州茅台,XSHG,2012-12-03,144.24,216.01,142.23,142.23,132.915,133.676,9604056,207833254200,17525.0,0.0076,0.6677445769,1620343300,207833254200,1,136.316
709,600519.XSHG,600519,贵州茅台,XSHG,2012-12-04,133.676,200.19,130.217,133.536,127.406,131.512,9523355,204469551000,16022.0,0.0076,0.6677445769,1534594300,204469551000,1,130.197
710,600519.XSHG,600519,贵州茅台,XSHG,2012-12-05,131.512,196.95,129.743,133.896,125.957,131.305,13516161,204147715200,22804.0,0.0108,0.6677445769,2172380160,204147715200,1,129.861
711,600519.XSHG,600519,贵州茅台,XSHG,2012-12-06,131.305,196.64,131.011,131.546,122.865,129.683,14225001,201624937800,31343.0,0.0113,0.6677445769,2244829180,201624937800,1,127.505
712,600519.XSHG,600519,贵州茅台,XSHG,2012-12-07,129.683,194.21,131.539,135.345,131.265,132.741,12039671,206379802200,27928.0,0.0096,0.6677445769,1983064700,206379802200,1,133.082
713,600519.XSHG,600519,贵州茅台,XSHG,2012-12-10,132.741,198.79,0.0,0.0,0.0,132.741,0,206379802200,0.0,0.0,0.6677445769,0,206379802200,0,132.741
714,600519.XSHG,600519,贵州茅台,XSHG,2012-12-11,132.741,198.79,132.547,138.891,132.547,135.091,11160145,210034195800,19599.0,0.0089,0.6677445769,1869715840,210034195800,1,135.363
715,600519.XSHG,600519,贵州茅台,XSHG,2012-12-12,135.091,202.31,136.888,141.555,135.218,141.468,7783363,219948814800,17083.0,0.0062,0.6677445769,1327462780,219948814800,1,137.801
716,600519.XSHG,600519,贵州茅台,XSHG,2012-12-13,141.468,211.86,140.153,143.552,136.954,137.355,7501572,213553626000,20810.0,0.006,0.6677445769,1297953920,213553626000,1,139.799
717,600519.XSHG,600519,贵州茅台,XSHG,2012-12-14,137.355,205.7,135.552,139.892,132.547,138.837,9550086,215858385600,20576.0,0.0076,0.6677445769,1609442050,215858385600,1,136.164
718,600519.XSHG,600519,贵州茅台,XSHG,2012-12-17,138.837,207.92,137.555,142.67,134.884,140.954,8634712,219149416200,20442.0,0.0069,0.6677445769,1488539520,219149416200,1,139.286
719,600519.XSHG,600519,贵州茅台,XSHG,2012-12-18,140.954,211.09,141.034,144.754,141.008,143.251,5680399,222720755400,13181.0,0.0045,0.6677445769,1005177410,222720755400,1,142.975
720,600519.XSHG,600519,贵州茅台,XSHG,2012-12-19,143.251,214.53,142.316,147.572,142.236,146.537,5755943,227828601000,13446.0,0.0046,0.6677445769,1039482940,227828601000,1,145.914
721,600519.XSHG,600519,贵州茅台,XSHG,2012-12-20,146.537,219.45,145.902,147.171,143.959,145.835,4166531,226738512000,12033.0,0.0033,0.6677445769,750851780,226738512000,1,145.605
722,600519.XSHG,600519,贵州茅台,XSHG,2012-12-21,145.835,218.4,145.361,146.236,144.119,144.633,3036230,224869788000,8857.0,0.0024,0.6677445769,544719360,224869788000,1,144.955
723,600519.XSHG,600519,贵州茅台,XSHG,2012-12-24,144.633,216.6,141.569,141.569,133.549,136.607,12106140,212390864400,23934.0,0.0096,0.6677445769,2054317700,212390864400,1,137.106
724,600519.XSHG,600519,贵州茅台,XSHG,2012-12-25,136.607,204.58,135.485,138.136,134.364,136.701,7203556,212536209600,16714.0,0.0057,0.6677445769,1218659200,212536209600,1,136.688
725,600519.XSHG,600519,贵州茅台,XSHG,2012-12-26,136.701,204.72,136.073,138.09,135.359,137.055,5428815,213086445000,14790.0,0.0043,0.6677445769,918674050,213086445000,1,136.726
726,600519.XSHG,600519,贵州茅台,XSHG,2012-12-27,137.055,205.25,137.088,139.892,136.046,138.61,7372075,215505404400,16743.0,0.0059,0.6677445769,1259078020,215505404400,1,137.994
727,600519.XSHG,600519,贵州茅台,XSHG,2012-12-28,138.61,207.58,138.624,143.952,138.624,141.762,6847298,220405614000,15337.0,0.0055,0.6677445769,1202787580,220405614000,1,141.927
728,600519.XSHG,600519,贵州茅台,XSHG,2012-12-31,141.762,212.3,142.437,143.432,137.789,139.572,6281694,217000383600,16200.0,0.005,0.6677445769,1085776130,217000383600,1,139.656
729,600519.XSHG,600519,贵州茅台,XSHG,2013-01-04,139.572,209.02,141.562,141.562,136.888,138.183,7062811,214840969200,16906.0,0.0056,0.6677445769,1205796480,214840969200,1,137.941
730,600519.XSHG,600519,贵州茅台,XSHG,2013-01-07,138.183,206.94,137.475,137.475,135.218,136.414,4993838,212089792200,12695.0,0.004,0.6677445769,840359810,212089792200,1,135.965
731,600519.XSHG,600519,贵州茅台,XSHG,2013-01-08,136.414,204.29,135.672,140.794,135.672,140.787,7899725,218889871200,16967.0,0.0063,0.6677445769,1362186110,218889871200,1,139.322
732,600519.XSHG,600519,贵州茅台,XSHG,2013-01-09,140.787,210.84,141.228,145.335,141.228,144.533,6503668,224714061000,15585.0,0.0052,0.6677445769,1159330300,224714061000,1,144.027
733,600519.XSHG,600519,贵州茅台,XSHG,2013-01-10,144.533,216.45,143.952,144.901,142.23,143.231,3693871,222689610000,8221.0,0.0029,0.6677445769,656830910,222689610000,1,143.67
734,600519.XSHG,600519,贵州茅台,XSHG,2013-01-11,143.231,214.5,142.71,143.665,140.146,141.068,4478209,219325906800,9062.0,0.0036,0.6677445769,784542980,219325906800,1,141.549
735,600519.XSHG,600519,贵州茅台,XSHG,2013-01-14,141.068,211.26,139.225,140.427,135.425,139.839,8250213,217415655600,31451.0,0.0066,0.6677445769,1410483970,217415655600,1,138.133
736,600519.XSHG,600519,贵州茅台,XSHG,2013-01-15,139.839,209.42,139.418,141.629,138.103,140.794,6368845,218900253000,16935.0,0.0051,0.6677445769,1103130880,218900253000,1,139.947
737,600519.XSHG,600519,贵州茅台,XSHG,2013-01-16,140.794,210.85,136.888,138.09,136.006,137.555,8409700,213865080000,29694.0,0.0067,0.6677445769,1427067140,213865080000,1,137.107
738,600519.XSHG,600519,贵州茅台,XSHG,2013-01-17,137.555,206.0,136.881,138.677,136.567,136.974,4380424,212961863400,21756.0,0.0035,0.6677445769,744614980,212961863400,1,137.345
739,600519.XSHG,600519,贵州茅台,XSHG,2013-01-18,136.974,205.13,137.656,137.876,133.622,136.06,6693486,211539556800,18963.0,0.0053,0.6677445769,1122848380,211539556800,1,135.539
740,600519.XSHG,600519,贵州茅台,XSHG,2013-01-21,136.06,203.76,135.419,135.419,131.078,131.753,9048293,204843295800,33698.0,0.0072,0.6677445769,1482664960,204843295800,1,132.395
741,600519.XSHG,600519,贵州茅台,XSHG,2013-01-22,131.753,197.31,130.751,133.369,126.204,132.768,8931665,206421329400,22724.0,0.0071,0.6677445769,1425054460,206421329400,1,128.912
742,600519.XSHG,600519,贵州茅台,XSHG,2013-01-23,132.768,198.83,130.878,133.222,129.409,132.868,6172686,206577056400,13300.0,0.0049,0.6677445769,1006483580,206577056400,1,131.743
743,600519.XSHG,600519,贵州茅台,XSHG,2013-01-24,132.868,198.98,132.147,133.616,130.077,130.851,7196400,203441752800,16499.0,0.0057,0.6677445769,1171137790,203441752800,1,131.489
744,600519.XSHG,600519,贵州茅台,XSHG,2013-01-25,130.851,195.96,126.204,128.073,124.267,126.237,9680951,196267929000,22230.0,0.0077,0.6677445769,1508197760,196267929000,1,125.874
745,600519.XSHG,600519,贵州茅台,XSHG,2013-01-28,126.237,189.05,124.2,125.402,118.859,119.192,19153160,185315130000,43404.0,0.0152,0.6677445769,2857092860,185315130000,1,120.526
746,600519.XSHG,600519,贵州茅台,XSHG,2013-01-29,119.192,178.5,117.523,120.187,114.852,118.965,13969192,184962148800,29877.0,0.0111,0.6677445769,2034723460,184962148800,1,117.687
747,600519.XSHG,600519,贵州茅台,XSHG,2013-01-30,118.965,178.16,118.224,121.857,117.977,120.274,8636590,186996981600,22098.0,0.0069,0.6677445769,1285436670,186996981600,1,120.255
748,600519.XSHG,600519,贵州茅台,XSHG,2013-01-31,120.274,180.12,120.995,121.396,118.705,119.46,4575764,185730402000,12760.0,0.0036,0.6677445769,678384700,185730402000,1,119.787
749,600519.XSHG,600519,贵州茅台,XSHG,2013-02-01,119.46,178.9,119.446,121.376,118.879,119.513,5477142,185813456400,15735.0,0.0044,0.6677445769,813241660,185813456400,1,119.967
750,600519.XSHG,600519,贵州茅台,XSHG,2013-02-04,119.513,178.98,120.194,120.828,116.188,116.942,7860646,181816463400,20221.0,0.0063,0.6677445769,1142311040,181816463400,1,117.415
751,600519.XSHG,600519,贵州茅台,XSHG,2013-02-05,116.942,175.13,116.822,123.199,116.054,123.152,10626873,191471537400,25794.0,0.0085,0.6677445769,1575281150,191471537400,1,119.77
752,600519.XSHG,600519,贵州茅台,XSHG,2013-02-06,123.152,184.43,123.519,123.579,121.53,122.818,5589616,190952447400,16255.0,0.0044,0.6677445769,849026110,190952447400,1,122.726
753,600519.XSHG,600519,贵州茅台,XSHG,2013-02-07,122.818,183.93,122.197,124.568,121.075,123.646,5876717,192239790600,14859.0,0.0047,0.6677445769,895061570,192239790600,1,123.059
754,600519.XSHG,600519,贵州茅台,XSHG,2013-02-08,123.646,185.17,123.633,125.803,123.065,125.443,5030276,195032494800,13822.0,0.004,0.6677445769,778273790,195032494800,1,125.008
755,600519.XSHG,600519,贵州茅台,XSHG,2013-02-18,125.443,187.86,125.736,125.736,119.526,119.987,6844943,186550564200,20117.0,0.0054,0.6677445769,1024714880,186550564200,1,120.956
756,600519.XSHG,600519,贵州茅台,XSHG,2013-02-19,119.987,179.69,119.513,120.588,118.057,118.805,4566241,184712985600,13263.0,0.0036,0.6677445769,673362430,184712985600,1,119.148
757,600519.XSHG,600519,贵州茅台,XSHG,2013-02-20,118.805,177.92,118.191,120.181,116.869,118.792,4426453,184692222000,12393.0,0.0035,0.6677445769,650765310,184692222000,1,118.786
758,600519.XSHG,600519,贵州茅台,XSHG,2013-02-21,118.792,177.9,117.009,123.666,116.889,120.207,6513777,186893163600,18916.0,0.0052,0.6677445769,974530690,186893163600,1,120.881
759,600519.XSHG,600519,贵州茅台,XSHG,2013-02-22,120.207,180.02,120.862,124.601,120.862,123.927,7606566,192675826200,18144.0,0.0061,0.6677445769,1163340800,192675826200,1,123.57
760,600519.XSHG,600519,贵州茅台,XSHG,2013-02-25,123.927,185.59,122.865,123.766,120.368,120.922,4180440,188004016200,12535.0,0.0033,0.6677445769,629472580,188004016200,1,121.661
761,600519.XSHG,600519,贵州茅台,XSHG,2013-02-26,120.922,181.09,120.661,122.865,118.411,118.438,5294330,184141986600,15979.0,0.0042,0.6677445769,783158020,184141986600,1,119.518
762,600519.XSHG,600519,贵州茅台,XSHG,2013-02-27,118.438,177.37,117.93,119.326,117.229,118.037,4133136,183519078600,10671.0,0.0033,0.6677445769,602608260,183519078600,1,117.802
763,600519.XSHG,600519,贵州茅台,XSHG,2013-02-28,118.037,176.77,118.725,118.725,114.852,116.855,6871158,181681500000,18721.0,0.0055,0.6677445769,990766780,181681500000,1,116.503
764,600519.XSHG,600519,贵州茅台,XSHG,2013-03-01,116.855,175.0,116.388,117.496,115.513,116.067,4598417,180456447600,13396.0,0.0037,0.6677445769,661720770,180456447600,1,116.269
765,600519.XSHG,600519,贵州茅台,XSHG,2013-03-04,116.067,173.82,116.001,117.937,116.001,116.668,6300827,181390809600,14843.0,0.005,0.6677445769,912360640,181390809600,1,116.994
766,600519.XSHG,600519,贵州茅台,XSHG,2013-03-05,116.668,174.72,117.136,117.83,116.094,116.855,4473940,181681500000,12368.0,0.0036,0.6677445769,648668800,181681500000,1,117.146
767,600519.XSHG,600519,贵州茅台,XSHG,2013-03-06,116.855,175.0,117.523,118.391,115.954,118.338,5956498,183986259600,15485.0,0.0047,0.6677445769,861725440,183986259600,1,116.889
768,600519.XSHG,600519,贵州茅台,XSHG,2013-03-07,118.338,177.22,119.78,125.937,119.74,122.772,10308065,190879774800,27152.0,0.0082,0.6677445769,1573676030,190879774800,1,123.349
769,600519.XSHG,600519,贵州茅台,XSHG,2013-03-08,122.772,183.86,124.207,125.202,122.645,122.952,4351133,191160083400,10996.0,0.0035,0.6677445769,667118400,191160083400,1,123.879
770,600519.XSHG,600519,贵州茅台,XSHG,2013-03-11,122.952,184.13,122.731,123.867,121.403,123.666,4230799,192270936000,9265.0,0.0034,0.6677445769,642927300,192270936000,1,122.782
771,600519.XSHG,600519,贵州茅台,XSHG,2013-03-12,123.666,185.2,124.2,124.267,120.194,121.65,3072632,189135632400,10246.0,0.0024,0.6677445769,465220576,189135632400,1,122.333
772,600519.XSHG,600519,贵州茅台,XSHG,2013-03-13,121.65,182.18,121.797,124.214,121.797,122.751,3723158,190848629400,10154.0,0.003,0.6677445769,567812100,190848629400,1,123.222
773,600519.XSHG,600519,贵州茅台,XSHG,2013-03-14,122.751,183.83,121.863,123.379,119.299,119.486,4250004,185771929200,10372.0,0.0034,0.6677445769,635985860,185771929200,1,120.908
774,600519.XSHG,600519,贵州茅台,XSHG,2013-03-15,119.486,178.94,118.538,120.661,116.922,118.171,4351296,183726714600,11713.0,0.0035,0.6677445769,639236990,183726714600,1,118.697
775,600519.XSHG,600519,贵州茅台,XSHG,2013-03-18,118.171,176.97,118.124,118.124,112.308,113.149,9466015,175919601000,23340.0,0.0075,0.6677445769,1336285570,175919601000,1,114.059
776,600519.XSHG,600519,贵州茅台,XSHG,2013-03-19,113.149,169.45,112.315,113.396,109.851,110.298,7673098,171486572400,17645.0,0.0061,0.6677445769,1052322560,171486572400,1,110.809
777,600519.XSHG,600519,贵州茅台,XSHG,2013-03-20,110.298,165.18,110.351,113.911,109.577,113.456,8699293,176397163800,17654.0,0.0069,0.6677445769,1202347900,176397163800,1,111.671
778,600519.XSHG,600519,贵州茅台,XSHG,2013-03-21,113.456,169.91,113.183,113.183,110.712,111.366,7912519,173147660400,16421.0,0.0063,0.6677445769,1091400960,173147660400,1,111.446
779,600519.XSHG,600519,贵州茅台,XSHG,2013-03-22,111.366,166.78,111.166,113.45,110.652,112.882,5515014,175504329000,12187.0,0.0044,0.6677445769,767262020,175504329000,1,112.407
780,600519.XSHG,600519,贵州茅台,XSHG,2013-03-25,112.882,169.05,112.849,114.031,112.248,112.869,3867942,175483565400,8458.0,0.0031,0.6677445769,541959940,175483565400,1,113.21
781,600519.XSHG,600519,贵州茅台,XSHG,2013-03-26,112.869,169.03,112.916,114.325,112.455,113.436,3930091,176366018400,8683.0,0.0031,0.6677445769,551865790,176366018400,1,113.456
782,600519.XSHG,600519,贵州茅台,XSHG,2013-03-27,113.436,169.88,113.523,113.784,110.445,111.373,5767127,173158042200,12265.0,0.0046,0.6677445769,795809860,173158042200,1,111.492
783,600519.XSHG,600519,贵州茅台,XSHG,2013-03-28,111.373,166.79,110.899,112.301,108.382,111.393,5020399,173189187600,14674.0,0.004,0.6677445769,685703940,173189187600,1,110.356
784,600519.XSHG,600519,贵州茅台,XSHG,2013-03-29,111.393,166.82,111.68,113.229,110.859,112.755,5773768,175307074800,11935.0,0.0046,0.6677445769,802924420,175307074800,1,112.36
785,600519.XSHG,600519,贵州茅台,XSHG,2013-04-01,112.755,168.86,112.241,112.488,109.897,110.144,3524585,171247791000,9435.0,0.0028,0.6677445769,483197216,171247791000,1,110.767
786,600519.XSHG,600519,贵州茅台,XSHG,2013-04-02,110.144,164.95,110.245,110.826,109.023,109.316,3935513,169960447800,8281.0,0.0031,0.6677445769,534554080,169960447800,1,109.745
787,600519.XSHG,600519,贵州茅台,XSHG,2013-04-03,109.316,163.71,109.296,110.178,108.963,109.41,2660851,170105793000,6732.0,0.0021,0.6677445769,360543776,170105793000,1,109.48
788,600519.XSHG,600519,贵州茅台,XSHG,2013-04-08,109.41,163.85,108.268,110.178,107.14,109.724,4565664,170593737600,11066.0,0.0036,0.6677445769,613230400,170593737600,1,108.521
789,600519.XSHG,600519,贵州茅台,XSHG,2013-04-09,109.724,164.32,109.437,110.111,108.642,109.243,2927553,169846248000,7811.0,0.0023,0.6677445769,396645792,169846248000,1,109.47
790,600519.XSHG,600519,贵州茅台,XSHG,2013-04-10,109.243,163.6,109.51,114.258,108.642,113.49,8573864,176449072800,16446.0,0.0068,0.6677445769,1194391170,176449072800,1,112.555
791,600519.XSHG,600519,贵州茅台,XSHG,2013-04-11,113.49,169.96,113.517,114.184,112.381,112.795,3597272,175369365600,9250.0,0.0029,0.6677445769,504695104,175369365600,1,113.358
792,600519.XSHG,600519,贵州茅台,XSHG,2013-04-12,112.795,168.92,112.795,116.455,112.515,115.006,7235807,178805741400,16220.0,0.0058,0.6677445769,1032119620,178805741400,1,115.249
793,600519.XSHG,600519,贵州茅台,XSHG,2013-04-15,115.006,172.23,115.032,115.961,113.53,115.346,3428744,179335213200,9229.0,0.0027,0.6677445769,487286240,179335213200,1,114.827
794,600519.XSHG,600519,贵州茅台,XSHG,2013-04-16,115.346,172.74,113.517,116.989,113.249,115.627,4735688,179771248800,10833.0,0.0038,0.6677445769,676673410,179771248800,1,115.449
795,600519.XSHG,600519,贵州茅台,XSHG,2013-04-17,115.627,173.16,115.92,119.373,115.887,119.186,5199864,185304748200,12844.0,0.0041,0.6677445769,760898370,185304748200,1,118.231
796,600519.XSHG,600519,贵州茅台,XSHG,2013-04-18,119.186,178.49,118.324,120.194,117.53,119.626,5076778,185989947000,11223.0,0.004,0.6677445769,749007300,185989947000,1,119.205
797,600519.XSHG,600519,贵州茅台,XSHG,2013-04-19,119.626,179.15,119.793,120.114,118.117,119.68,4747844,186073001400,12181.0,0.0038,0.6677445769,701185020,186073001400,1,119.325
798,600519.XSHG,600519,贵州茅台,XSHG,2013-04-22,119.68,179.23,119.46,119.46,115.854,115.994,5172261,180342247800,10494.0,0.0041,0.6677445769,747616510,180342247800,1,116.787
799,600519.XSHG,600519,贵州茅台,XSHG,2013-04-23,115.994,173.71,115.854,116.842,114.652,114.725,3745267,178369705800,8878.0,0.003,0.6677445769,535923136,178369705800,1,115.615
800,600519.XSHG,600519,贵州茅台,XSHG,2013-04-24,114.725,171.81,114.999,116.855,113.717,116.768,3678716,181546536600,8685.0,0.0029,0.6677445769,525381344,181546536600,1,115.392
801,600519.XSHG,600519,贵州茅台,XSHG,2013-04-25,116.768,174.87,116.201,118.565,115.667,117.99,3068522,183446406000,8832.0,0.0024,0.6677445769,446045088,183446406000,1,117.448
802,600519.XSHG,600519,贵州茅台,XSHG,2013-04-26,117.99,176.7,118.465,118.859,115.526,116.181,1973224,180632938200,7037.0,0.0016,0.6677445769,285787936,180632938200,1,117.021
803,600519.XSHG,600519,贵州茅台,XSHG,2013-05-02,116.181,173.99,115.52,115.553,112.869,114.258,3459002,177642979800,6966.0,0.0028,0.6677445769,489586432,177642979800,1,114.36
804,600519.XSHG,600519,贵州茅台,XSHG,2013-05-03,114.258,171.11,114.719,116.201,113.917,115.153,2596723,179034141000,6181.0,0.0021,0.6677445769,369986944,179034141000,1,115.122
805,600519.XSHG,600519,贵州茅台,XSHG,2013-05-06,115.153,172.45,115.52,118.845,114.839,118.725,3653763,184588404000,8038.0,0.0029,0.6677445769,529181408,184588404000,1,117.02
806,600519.XSHG,600519,贵州茅台,XSHG,2013-05-07,118.725,177.8,119.54,125.763,119.54,125.329,8593487,194856004200,18236.0,0.0068,0.6677445769,1305178750,194856004200,1,122.715
807,600519.XSHG,600519,贵州茅台,XSHG,2013-05-08,125.329,187.69,125.402,126.871,124.287,126.13,5132343,196101820200,13334.0,0.0041,0.6677445769,799534980,196101820200,1,125.869
808,600519.XSHG,600519,贵州茅台,XSHG,2013-05-09,126.13,188.89,126.377,131.679,126.377,131.666,8486296,204708332400,16675.0,0.0068,0.6677445769,1370326140,204708332400,1,130.467
809,600519.XSHG,600519,贵州茅台,XSHG,2013-05-10,131.666,197.18,131.552,134.163,130.885,131.619,5901967,204635659800,11347.0,0.0047,0.6677445769,970169980,204635659800,1,132.815
810,600519.XSHG,600519,贵州茅台,XSHG,2013-05-13,131.619,197.11,131.619,134.617,129.389,132.0,3942064,205227422400,9308.0,0.0031,0.6677445769,645155900,205227422400,1,132.232
811,600519.XSHG,600519,贵州茅台,XSHG,2013-05-14,132.0,197.68,130.945,131.612,126.878,127.666,4408224,198489634200,9797.0,0.0035,0.6677445769,701153980,198489634200,1,128.513
812,600519.XSHG,600519,贵州茅台,XSHG,2013-05-15,127.666,191.19,127.459,131.319,127.352,129.983,2814992,202092118800,6513.0,0.0022,0.6677445769,452499712,202092118800,1,129.878
813,600519.XSHG,600519,贵州茅台,XSHG,2013-05-16,129.983,194.66,129.549,133.889,128.207,130.11,5500935,202289373000,11708.0,0.0044,0.6677445769,893376380,202289373000,1,131.218
814,600519.XSHG,600519,贵州茅台,XSHG,2013-05-17,130.11,194.85,129.596,131.178,128.875,130.818,4060363,203389843800,7990.0,0.0032,0.6677445769,654713540,203389843800,1,130.281
815,600519.XSHG,600519,贵州茅台,XSHG,2013-05-20,130.818,195.91,131.412,132.534,129.843,130.21,3744231,202445100000,7736.0,0.003,0.6677445769,605798020,202445100000,1,130.726
816,600519.XSHG,600519,贵州茅台,XSHG,2013-05-21,130.21,195.0,130.13,130.718,129.215,130.224,2795383,202465863600,5625.0,0.0022,0.6677445769,449227072,202465863600,1,129.844
817,600519.XSHG,600519,贵州茅台,XSHG,2013-05-22,130.224,195.02,130.644,133.95,130.277,133.195,5584106,207085764600,10417.0,0.0044,0.6677445769,917905220,207085764600,1,132.813
818,600519.XSHG,600519,贵州茅台,XSHG,2013-05-23,133.195,199.47,133.282,137.883,133.282,135.178,7531941,210169159200,18576.0,0.006,0.6677445769,1272531710,210169159200,1,136.508
819,600519.XSHG,600519,贵州茅台,XSHG,2013-05-24,135.178,202.44,136.22,138.337,133.549,134.17,5453848,208601507400,11593.0,0.0043,0.6677445769,915894080,208601507400,1,135.687
820,600519.XSHG,600519,贵州茅台,XSHG,2013-05-27,134.17,200.93,134.864,134.951,132.213,134.637,3240153,209328233400,6903.0,0.0026,0.6677445769,536544416,209328233400,1,133.794
821,600519.XSHG,600519,贵州茅台,XSHG,2013-05-28,134.637,201.63,134.804,135.759,133.248,134.978,2864840,209857705200,7484.0,0.0023,0.6677445769,477386720,209857705200,1,134.637
822,600519.XSHG,600519,贵州茅台,XSHG,2013-05-29,134.978,202.14,135.552,138.136,134.45,134.544,3913142,209182888200,8595.0,0.0031,0.6677445769,659505340,209182888200,1,136.172
823,600519.XSHG,600519,贵州茅台,XSHG,2013-05-30,134.544,201.49,134.083,135.432,132.888,133.716,3027350,207895545000,7226.0,0.0024,0.6677445769,500916448,207895545000,1,133.69
824,600519.XSHG,600519,贵州茅台,XSHG,2013-05-31,133.716,200.25,134.197,134.484,131.546,131.612,2975458,204625278000,6853.0,0.0024,0.6677445769,490984256,204625278000,1,133.324
825,600519.XSHG,600519,贵州茅台,XSHG,2013-06-03,131.612,197.1,132.28,135.252,131.666,134.938,4871067,209795414400,8406.0,0.0039,0.6677445769,807356540,209795414400,1,133.917
826,600519.XSHG,600519,贵州茅台,XSHG,2013-06-04,134.938,202.08,135.085,137.088,134.651,134.684,5125187,209400906000,9355.0,0.0041,0.6677445769,862313600,209400906000,1,135.941
827,600519.XSHG,600519,贵州茅台,XSHG,2013-06-05,134.684,201.7,134.878,135.218,133.268,134.33,2870655,208850670600,6673.0,0.0023,0.6677445769,476555328,208850670600,1,134.131
828,600519.XSHG,600519,贵州茅台,XSHG,2013-06-06,134.33,201.17,134.357,136.754,134.357,134.657,4099159,209359378800,7499.0,0.0033,0.6677445769,688473470,209359378800,1,135.703
829,600519.XSHG,600519,贵州茅台,XSHG,2013-06-07,134.657,201.66,134.567,137.94,133.464,135.36,3082884,203753206800,7987.0,0.0025,0.6896982193,502253024,203753206800,1,135.96
830,600519.XSHG,600519,贵州茅台,XSHG,2013-06-13,135.36,196.26,134.574,136.891,132.429,134.291,5444835,202144027800,12427.0,0.0043,0.6896982193,876852220,202144027800,1,134.396
831,600519.XSHG,600519,贵州茅台,XSHG,2013-06-14,134.291,194.71,134.043,134.491,130.753,133.815,3934759,201427683600,11216.0,0.0031,0.6896982193,625711420,201427683600,1,132.709
832,600519.XSHG,600519,贵州茅台,XSHG,2013-06-17,133.815,194.02,133.988,134.477,130.498,130.684,3592402,196714346400,9432.0,0.0029,0.6896982193,568914690,196714346400,1,132.162
833,600519.XSHG,600519,贵州茅台,XSHG,2013-06-18,130.684,189.48,130.463,132.284,128.643,132.181,3312704,198967197000,8971.0,0.0026,0.6896982193,516512032,198967197000,1,130.119
834,600519.XSHG,600519,贵州茅台,XSHG,2013-06-19,132.181,191.65,131.65,134.836,129.801,134.374,3498011,202268609400,8726.0,0.0028,0.6896982193,556142140,202268609400,1,132.681
835,600519.XSHG,600519,贵州茅台,XSHG,2013-06-20,134.374,194.83,134.119,134.822,131.463,132.243,3096004,199060633200,6098.0,0.0025,0.6896982193,493350624,199060633200,1,132.984
836,600519.XSHG,600519,贵州茅台,XSHG,2013-06-21,132.243,191.74,131.07,135.098,129.318,131.85,4798157,198468870600,12103.0,0.0038,0.6896982193,762942590,198468870600,1,132.697
837,600519.XSHG,600519,贵州茅台,XSHG,2013-06-24,131.85,191.17,132.153,132.422,127.718,128.022,4937671,192706971600,11423.0,0.0039,0.6896982193,765344900,192706971600,1,129.354
838,600519.XSHG,600519,贵州茅台,XSHG,2013-06-25,128.022,185.62,127.98,131.25,121.408,130.932,6213651,197088091200,14478.0,0.0049,0.6896982193,952843650,197088091200,1,127.973
839,600519.XSHG,600519,贵州茅台,XSHG,2013-06-26,130.932,189.84,130.001,130.919,127.442,130.16,3981321,195925329600,10960.0,0.0032,0.6896982193,613847360,195925329600,1,128.67
840,600519.XSHG,600519,贵州茅台,XSHG,2013-06-27,130.16,188.72,130.16,132.663,129.725,130.753,4130427,196818164400,13525.0,0.0033,0.6896982193,651525180,196818164400,1,131.638
841,600519.XSHG,600519,贵州茅台,XSHG,2013-06-28,130.753,189.58,130.25,133.429,130.25,132.677,3396472,199714686600,10050.0,0.0027,0.6896982193,540002750,199714686600,1,132.682
842,600519.XSHG,600519,贵州茅台,XSHG,2013-07-01,132.677,192.37,132.443,134.47,131.746,134.001,3125251,201707992200,6735.0,0.0025,0.6896982193,498364224,201707992200,1,133.078
843,600519.XSHG,600519,贵州茅台,XSHG,2013-07-02,134.001,194.29,133.988,137.243,132.85,136.526,4047834,205507731000,9099.0,0.0032,0.6896982193,656544900,205507731000,1,135.359
